chip,experiment,sub_experiment,imputed,info_score,typed_match,typed_macro_match,imputed_match,imputed_macro_match
HumanOmni2.5S-8v1_B-b37,MCMC_Experiments,MCMC1,TRUE,0.449543577981651,0.047750591949487,0.112470402525651,0.57379636937648,0.653906866614049
HumanOmni25-8v1-2_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.677332677165354,0.326361483820047,0.364246250986582,0.865824782951855,0.918310970797159
InfiniumOmni2-5-8v1-3_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.732717850287908,0.363062352012628,0.436069455406472,0.920678768745067,0.949881610102605
HumanOmni5-4v1_B-b37,MCMC_Experiments,MCMC1,TRUE,0.805934944237918,0.388713496448303,0.570244672454617,0.938831886345698,0.963299131807419
humanomni5-4v1_c-b37,MCMC_Experiments,MCMC1,TRUE,0.805907063197026,0.388713496448303,0.570244672454617,0.940410418310971,0.964483030781373
HumanOmni5-4-v1-0-D-b37,MCMC_Experiments,MCMC1,TRUE,0.805342007434944,0.388713496448303,0.570244672454617,0.941199684293607,0.965666929755328
HumanOmni5-4v1-1_A-b37,MCMC_Experiments,MCMC1,TRUE,0.741814176245211,0.335043409629045,0.475927387529597,0.891870560378848,0.955406471981058
InfiniumOmni5-4v1-2_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.783691871455577,0.380820836621942,0.515390686661405,0.928571428571429,0.955801104972376
HumanOmni5Exome-4v1_A-b37,MCMC_Experiments,MCMC1,TRUE,0.867892053973013,0.623125493291239,0.701262825572218,0.94672454617206,0.967640094711918
HumanOmni5Exome-4v1-1_A-b37,MCMC_Experiments,MCMC1,TRUE,0.869337858220211,0.635753749013418,0.695343330702447,0.946329913180742,0.966850828729282
HumanOmni5Exome-4v1-2_A-b37,MCMC_Experiments,MCMC1,TRUE,0.832756965944272,0.558011049723757,0.601026045777427,0.890686661404893,0.957774269928966
InfiniumOmni5Exome-4v1-3_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.857673312883436,0.554853985793212,0.658642462509866,0.964877663772691,0.987371744277822
HumanCytoSNP-12v1-0_D-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,MCMC_Experiments,MCMC1,TRUE,0.764650390625,0.207182320441989,0.304262036306235,0.855958958168903,0.925414364640884
HumanCore-12-v1-0-B-b37,MCMC_Experiments,MCMC1,TRUE,0.764650390625,0.207182320441989,0.304262036306235,0.855958958168903,0.925414364640884
humancore-24-v1-0-manifest-file-a-b37,MCMC_Experiments,MCMC1,TRUE,0.765349609375,0.207182320441989,0.304262036306235,0.855169692186267,0.925019731649566
InfiniumCore-24v1-1_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.734291585127202,0.207182320441989,0.304262036306235,0.846487766377269,0.920678768745067
Immuno_BeadChip_11419691_B-b37,MCMC_Experiments,MCMC1,FALSE,NA,0.000394632991318074,0.000394632991318074,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,MCMC_Experiments,MCMC1,FALSE,NA,0.000394632991318074,0.000394632991318074,NA,NA
Multi-EthnicGlobal_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.900090476190476,0.683109707971586,0.805445935280189,0.977111286503552,0.988161010260458
HumanExome-12v1_A-b37,MCMC_Experiments,MCMC1,TRUE,0.743322862129145,0.494080505130229,0.509865824782952,0.859510655090766,0.919100236779795
HumanExome-12v1-1_A-b37,MCMC_Experiments,MCMC1,TRUE,0.7294,0.494080505130229,0.509865824782952,0.861878453038674,0.884372533543804
HumanExome-12v1-2_A-b37,MCMC_Experiments,MCMC1,TRUE,0.719863157894737,0.481846882399369,0.497632202052092,0.85240726124704,0.874112075769534
InfiniumExome-24v1-1_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.711969858156028,0.390686661404893,0.406471981057616,0.876874506708761,0.896211523283347
HumanCoreExome-12v1-0_B-b37,MCMC_Experiments,MCMC1,TRUE,0.859170245398773,0.642067876874507,0.701657458563536,0.960142067876875,0.980662983425414
humancoreexome-12v1-0_c-b37,MCMC_Experiments,MCMC1,TRUE,0.859170245398773,0.642067876874507,0.701657458563536,0.960142067876875,0.980662983425414
HumanCoreExome-12-v1-0-D-b37,MCMC_Experiments,MCMC1,TRUE,0.859564417177914,0.642067876874507,0.701657458563536,0.960931333859511,0.981057616416732
humancoreexome-12v1-1_a-b37,MCMC_Experiments,MCMC1,TRUE,0.855019877675841,0.630228887134964,0.689818468823994,0.941594317284925,0.963299131807419
HumanCoreExome-12v1-1_B-b37,MCMC_Experiments,MCMC1,TRUE,0.855019877675841,0.630228887134964,0.689818468823994,0.941594317284925,0.963299131807419
HumanCoreExome-12-v1-1-C-b37,MCMC_Experiments,MCMC1,TRUE,0.854934250764526,0.630228887134964,0.689818468823994,0.940805051302289,0.962509865824783
HumanCoreExome-24v1-0_A-b37,MCMC_Experiments,MCMC1,TRUE,0.845296238244514,0.560378847671665,0.665745856353591,0.890686661404893,0.948303078137332
InfiniumCoreExome-24v1-1_A-b37,MCMC_Experiments,MCMC1,TRUE,0.847797507788162,0.560378847671665,0.665745856353591,0.904104183109708,0.94869771112865
InfiniumCoreExome-24v1-2_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.855937212863706,0.539068666140489,0.598658247829519,0.941594317284925,0.962115232833465
Cardio-Metabo_Chip_11395247_A-b37,MCMC_Experiments,MCMC1,TRUE,0.642200440528634,0.616022099447514,0.814127861089187,0.910023677979479,0.934885556432518
cardio-metabo_chip_11395247_c-b37,MCMC_Experiments,MCMC1,TRUE,0.642431718061674,0.616022099447514,0.814127861089187,0.910812943962115,0.935674822415154
CVDSNP55v1_A-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
PsychArray_A-b37,MCMC_Experiments,MCMC1,TRUE,0.823887459807074,0.551696921862668,0.611286503551697,0.884767166535122,0.946329913180742
PsychArray-B-b37,MCMC_Experiments,MCMC1,TRUE,0.824054662379421,0.551696921862668,0.611286503551697,0.880820836621942,0.943567482241515
InfiniumPsychArray-24v1-1_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.826204146730462,0.461325966850829,0.520126282557222,0.872533543804262,0.936858721389108
InfiniumPsychArray-24v1-2_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.849440677966102,0.539068666140489,0.598658247829519,0.93646408839779,0.958563535911602
InfiniumPsychArray-24v1-2_A2-b37,MCMC_Experiments,MCMC1,TRUE,0.849440677966102,0.539068666140489,0.598658247829519,0.93646408839779,0.958563535911602
PsychChip_15048346_B-b37,MCMC_Experiments,MCMC1,TRUE,0.855111620795107,0.630228887134964,0.689818468823994,0.939226519337017,0.961325966850829
PsychChip_v1-1_15073391_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.864298937784522,0.642067876874507,0.701657458563536,0.960931333859511,0.981057616416732
GSAMD-24v1-0_20011747_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.634712244897959,0.355169692186267,0.38121546961326,0.859510655090766,0.885951065509077
GSAMD-24v2-0_20024620_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.958252582159624,0.867403314917127,0.961325966850829,0.99171270718232,0.993685872138911
GSA-24v1-0_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.634347648261759,0.355169692186267,0.38121546961326,0.859510655090766,0.88516179952644
GSA-24v1-0_A2-b37,MCMC_Experiments,MCMC1,TRUE,0.634347648261759,0.355169692186267,0.38121546961326,0.859510655090766,0.88516179952644
GSA-24v1-0_A6-b37,MCMC_Experiments,MCMC1,TRUE,0.634347648261759,0.355169692186267,0.38121546961326,0.859510655090766,0.88516179952644
GSA-24v2-0_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.932171428571429,0.794001578531965,0.897790055248619,0.976322020520916,0.988161010260458
GSCA-24v1-0_20010441_A1-b37,MCMC_Experiments,MCMC1,TRUE,0.634948979591837,0.355169692186267,0.38121546961326,0.858721389108129,0.88318863456985
OncoArray-500K_B-b37,MCMC_Experiments,MCMC1,TRUE,0.655106,0.576164167324388,0.711523283346488,0.932912391475927,0.964877663772691
OncoArray-500K-C-b37,MCMC_Experiments,MCMC1,TRUE,0.655106,0.576164167324388,0.711523283346488,0.932912391475927,0.964877663772691
Consortium-OncoArray_15047405_A-b37,MCMC_Experiments,MCMC1,TRUE,0.662394059405941,0.576164167324388,0.711523283346488,0.934885556432518,0.965272296764009
NeuroX_15036164_A-b37,MCMC_Experiments,MCMC1,TRUE,0.729375438596491,0.494080505130229,0.509865824782952,0.86266771902131,0.886345698500395
Mapping250K_Nsp.na32.annot-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,MCMC_Experiments,MCMC1,FALSE,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,MCMC_Experiments,MCMC1,TRUE,0.764453007518797,0.619573796369376,0.625887924230466,0.961720599842147,0.966061562746646
