array,kHAP,imputed,mean.info,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
HumanOmniExpress-12v1-Multi_B-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-1_B-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1-Multi_C-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_H-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-12v1_J-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-12v1_j_ffpe-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24v1-0_a-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humanomniexpress-24-v1-1-a-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpress-24-v1-0-B-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumOmniExpress-24v1-2_A1-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanOmniExpressExome-8v1_A-b37,10000,TRUE,0.474760416666667,355,72,149,576,271,0.607340173638516,0.670876085240726
humanomniexpressexome-8v1-0_a-b37,10000,TRUE,0.474760416666667,355,72,149,576,271,0.607340173638516,0.670876085240726
HumanOmniExpressExome-8-v1-0-B-b37,10000,TRUE,0.474760416666667,355,72,149,576,271,0.607340173638516,0.670876085240726
HumanOmniExpressExome-8v1-2_A-b37,10000,TRUE,0.45859649122807,359,68,143,570,259,0.610891870560379,0.698500394632991
HumanOmniExpressExome-8-v1-2-B-b37,10000,TRUE,0.458598245614035,359,68,143,570,259,0.610891870560379,0.698895027624309
OmniExpressExome-8v1-1_A-b37,10000,TRUE,0.459188049209139,358,69,142,569,257,0.62904498816101,0.716258879242305
OmniExpressExome-8v1-1_B-b37,10000,TRUE,0.459202108963093,358,69,142,569,257,0.62904498816101,0.715864246250987
HumanOmniExpressExome-8-v1-1-C-b37,10000,TRUE,0.459188049209139,358,69,142,569,257,0.62904498816101,0.716258879242305
InfiniumOmniExpressExome-8v1-3_A-b37,10000,TRUE,0.461217926186292,358,69,142,569,259,0.534333070244672,0.696527229676401
InfiniumOmniExpressExome-8v1-4_A1-b37,10000,TRUE,0.456303730017762,358,69,136,563,258,0.510655090765588,0.696921862667719
HumanOmni25Exome-8v1_A-b37,10000,TRUE,0.646935483870968,296,131,224,651,439,0.702446724546172,0.793212312549329
HumanOmni2-5Exome-8-v1-1-A-b37,10000,TRUE,0.640399691358025,297,130,221,648,431,0.702446724546172,0.794396211523283
InfiniumOmni2.5Exome-8v1-2_A-b37,10000,TRUE,0.612738993710692,312,115,209,636,401,0.534333070244672,0.7008681925809
InfiniumOmni2-5Exome-8v1-3_A1-b37,10000,TRUE,0.641231124807396,298,129,222,649,425,0.611286503551697,0.734806629834254
HumanOmniZhongHua-8v1_B-b37,10000,TRUE,0.272826086956522,389,38,79,506,130,0.924625098658248,0.924625098658248
humanomnizhonghua-8v1-1_a-b37,10000,TRUE,0.25402380952381,392,35,77,504,124,0.924625098658248,0.924625098658248
HumanOmniZhongHua-8v1-2_A-b37,10000,TRUE,0.231664658634538,398,29,71,498,113,0.924625098658248,0.924625098658248
InfiniumOmniZhongHua-8v1-3_A1-b37,10000,TRUE,0.226686,401,26,73,500,110,0.924625098658248,0.924625098658248
InfiniumOmniZhongHua-8v1-3_A2-b37,10000,TRUE,0.226666,401,26,73,500,110,0.924625098658248,0.924625098658248
Human1Mv1_C-b37,10000,TRUE,0.471405579399142,312,115,39,466,232,0.620363062352013,0.830307813733228
Human1M-Duov3_B-b37,10000,TRUE,0.405707423580786,337,90,31,458,193,0.446329913180742,0.775453827940016
Human1M-Duov3_C-b37,10000,TRUE,0.405737991266376,337,90,31,458,193,0.446329913180742,0.775453827940016
human1m-duov3_h-b37,10000,TRUE,0.40574672489083,337,90,31,458,193,0.446329913180742,0.775453827940016
HumanOmni1-Quad_v1-0_B-b37,10000,TRUE,0.152958429561201,409,18,6,433,58,0.17008681925809,0.550513022888714
HumanOmni1-Quad_v1-0_C-b37,10000,TRUE,0.152958429561201,409,18,6,433,58,0.17008681925809,0.550513022888714
HumanOmni1-Quad_v1-0_H-b37,10000,TRUE,0.152935334872979,409,18,6,433,58,0.17008681925809,0.550513022888714
humanomni1-quad_v1-0-multi_h-b37,10000,TRUE,0.152903002309469,409,18,6,433,58,0.17008681925809,0.550513022888714
HumanOmni1S-8v1_H-b37,10000,TRUE,0.325816554809843,363,64,20,447,145,0.42423046566693,0.720994475138122
Human1-2M-DuoCustom_v1_A-b37,10000,TRUE,0.405726086956522,339,88,33,460,194,0.446329913180742,0.775453827940016
HumanOmni2.5-4v1_B-b37,10000,TRUE,0.325805369127517,363,64,20,447,145,0.42423046566693,0.720599842146804
HumanOmni2.5-4v1_D-b37,10000,TRUE,0.325805369127517,363,64,20,447,145,0.42423046566693,0.720599842146804
HumanOmni2.5-4v1_H-b37,10000,TRUE,0.325733780760626,363,64,20,447,145,0.42423046566693,0.72138910812944
HumanOmni2.5-8v1_A-b37,10000,TRUE,0.513448210922787,324,103,104,531,281,0.443172849250197,0.77466456195738
HumanOmni2-5-8-v1-0-D-b37,10000,TRUE,0.513448210922787,324,103,104,531,281,0.443172849250197,0.77466456195738
HumanOmni25-8v1-1_A-b37,10000,TRUE,0.487921904761905,333,94,98,525,265,0.443172849250197,0.793606945540647
HumanOmni2-5-8-v1-2-A-b37,10000,TRUE,0.417023622047244,355,72,81,508,209,0.35240726124704,0.772296764009471
humanomni25m-8v1-1_b-b37,10000,TRUE,0.487921904761905,333,94,98,525,265,0.443172849250197,0.793606945540647
HumanOmni2.5-8v1_C-b37,10000,TRUE,0.513425612052731,324,103,104,531,281,0.443172849250197,0.77466456195738
HumanOmni2-5-8-v1-1-C-b37,10000,TRUE,0.48792380952381,333,94,98,525,265,0.443172849250197,0.792028413575375
HumanOmni2.5S-8v1_B-b37,10000,TRUE,0.173298165137615,405,22,9,436,67,0.121152328334649,0.626677190213102
HumanOmni25-8v1-2_A1-b37,10000,TRUE,0.417023622047244,355,72,81,508,209,0.35240726124704,0.771902131018153
InfiniumOmni2-5-8v1-3_A1-b37,10000,TRUE,0.458687140115163,343,84,94,521,240,0.443172849250197,0.803867403314917
HumanOmni5-4v1_B-b37,10000,TRUE,0.548152416356877,310,117,111,538,307,0.465272296764009,0.789660615627466
humanomni5-4v1_c-b37,10000,TRUE,0.548081784386617,310,117,111,538,306,0.465272296764009,0.789660615627466
HumanOmni5-4-v1-0-D-b37,10000,TRUE,0.548161710037175,310,117,111,538,305,0.465272296764009,0.789265982636148
HumanOmni5-4v1-1_A-b37,10000,TRUE,0.474113026819923,338,89,95,522,254,0.357932123125493,0.829518547750592
InfiniumOmni5-4v1-2_A1-b37,10000,TRUE,0.512637051039698,321,106,102,529,279,0.465666929755328,0.820836621941594
HumanOmni5Exome-4v1_A-b37,10000,TRUE,0.690550224887556,274,153,240,667,485,0.707971586424625,0.862273086029992
HumanOmni5Exome-4v1-1_A-b37,10000,TRUE,0.686831070889894,276,151,236,663,478,0.702446724546172,0.791239147592739
HumanOmni5Exome-4v1-2_A-b37,10000,TRUE,0.623865325077399,304,123,219,646,422,0.570639305445935,0.772296764009471
InfiniumOmni5Exome-4v1-3_A1-b37,10000,TRUE,0.669303680981595,280,147,225,652,453,0.635359116022099,0.902525651144436
HumanCytoSNP-12v1-0_D-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
HumanCytoSNP-12v2.1-FFPE_G-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2_h-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_h-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancytosnp-12v2-1_l-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
cytosnp-850k_b-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CytoSNP-850K_v1-1_iScan_A1-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
humancore-12v1-0_a-b37,10000,TRUE,0.4582421875,342,85,85,512,244,0.27663772691397,0.627466456195738
HumanCore-12-v1-0-B-b37,10000,TRUE,0.458240234375,342,85,85,512,244,0.27663772691397,0.62707182320442
humancore-24-v1-0-manifest-file-a-b37,10000,TRUE,0.454783203125,343,84,85,512,245,0.277032359905288,0.596685082872928
InfiniumCore-24v1-1_A1-b37,10000,TRUE,0.429205479452055,353,74,84,511,227,0.277032359905288,0.582083662194159
Immuno_BeadChip_11419691_B-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
InfiniumImmunoArray-24v2-0_A-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Multi-EthnicGlobal_A1-b37,10000,TRUE,0.782070238095238,242,185,413,840,671,0.720599842146804,0.895816890292028
HumanExome-12v1_A-b37,10000,TRUE,0.471216404886562,354,73,146,573,267,0.625493291239148,0.681925808997632
HumanExome-12v1-1_A-b37,10000,TRUE,0.460154385964912,358,69,143,570,258,0.62904498816101,0.716653512233623
HumanExome-12v1-2_A-b37,10000,TRUE,0.458542105263158,359,68,143,570,259,0.610891870560379,0.698500394632991
InfiniumExome-24v1-1_A1-b37,10000,TRUE,0.453829787234043,360,67,137,564,257,0.510655090765588,0.696527229676401
HumanCoreExome-12v1-0_B-b37,10000,TRUE,0.66989263803681,282,145,225,652,457,0.72533543804262,0.802683504340963
humancoreexome-12v1-0_c-b37,10000,TRUE,0.66989263803681,282,145,225,652,457,0.72533543804262,0.802683504340963
HumanCoreExome-12-v1-0-D-b37,10000,TRUE,0.66989263803681,282,145,225,652,457,0.72533543804262,0.802683504340963
humancoreexome-12v1-1_a-b37,10000,TRUE,0.662197247706422,287,140,227,654,455,0.707182320441989,0.794001578531965
HumanCoreExome-12v1-1_B-b37,10000,TRUE,0.662200305810398,287,140,227,654,454,0.707182320441989,0.793606945540647
HumanCoreExome-12-v1-1-C-b37,10000,TRUE,0.662200305810398,287,140,227,654,454,0.707182320441989,0.793606945540647
HumanCoreExome-24v1-0_A-b37,10000,TRUE,0.640531347962382,293,134,211,638,430,0.619968429360695,0.713496448303078
InfiniumCoreExome-24v1-1_A-b37,10000,TRUE,0.647434579439252,291,136,215,642,431,0.619968429360695,0.715469613259669
InfiniumCoreExome-24v1-2_A1-b37,10000,TRUE,0.657010719754977,290,137,226,653,446,0.605367008681926,0.693370165745856
Cardio-Metabo_Chip_11395247_A-b37,10000,TRUE,0.390266519823789,327,100,27,454,183,0.739936858721389,0.908050513022889
cardio-metabo_chip_11395247_c-b37,10000,TRUE,0.390266519823789,327,100,27,454,183,0.739936858721389,0.908050513022889
CVDSNP55v1_A-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
PsychArray_A-b37,10000,TRUE,0.601406752411576,306,121,195,622,386,0.583662194159432,0.749802683504341
PsychArray-B-b37,10000,TRUE,0.601413183279743,306,121,195,622,386,0.583662194159432,0.749802683504341
InfiniumPsychArray-24v1-1_A1-b37,10000,TRUE,0.612631578947368,308,119,200,627,396,0.492501973164957,0.711523283346488
InfiniumPsychArray-24v1-2_A1-b37,10000,TRUE,0.648228043143297,293,134,222,649,435,0.615627466456196,0.707971586424625
InfiniumPsychArray-24v1-2_A2-b37,10000,TRUE,0.648228043143297,293,134,222,649,435,0.615627466456196,0.707971586424625
PsychChip_15048346_B-b37,10000,TRUE,0.662246177370031,287,140,227,654,456,0.707182320441989,0.794001578531965
PsychChip_v1-1_15073391_A1-b37,10000,TRUE,0.682257966616085,277,150,232,659,472,0.724940805051302,0.802288871349645
GSAMD-24v1-0_20011747_A1-b37,10000,TRUE,0.363065306122449,370,57,63,490,182,0.453433307024467,0.7991318074191
GSAMD-24v2-0_20024620_A1-b37,10000,TRUE,0.911930516431925,140,287,638,1065,997,0.890292028413575,0.92817679558011
GSA-24v1-0_A1-b37,10000,TRUE,0.361732106339468,370,57,62,489,181,0.453433307024467,0.7991318074191
GSA-24v1-0_A2-b37,10000,TRUE,0.361707566462168,370,57,62,489,181,0.453433307024467,0.7991318074191
GSA-24v1-0_A6-b37,10000,TRUE,0.361762781186094,370,57,62,489,181,0.453433307024467,0.7991318074191
GSA-24v2-0_A1-b37,10000,TRUE,0.851279591836735,208,219,553,980,858,0.812943962115233,0.873717442778216
GSCA-24v1-0_20010441_A1-b37,10000,TRUE,0.363020408163265,370,57,63,490,182,0.453433307024467,0.7991318074191
OncoArray-500K_B-b37,10000,TRUE,0.35463,376,51,73,500,178,0.669297553275454,0.822809786898185
OncoArray-500K-C-b37,10000,TRUE,0.35462,376,51,73,500,176,0.669297553275454,0.846093133385951
Consortium-OncoArray_15047405_A-b37,10000,TRUE,0.364451485148515,374,53,78,505,184,0.669297553275454,0.822415153906867
NeuroX_15036164_A-b37,10000,TRUE,0.460166666666667,358,69,143,570,258,0.62904498816101,0.716653512233623
Mapping250K_Nsp.na32.annot-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
Mapping250K_Sty.na32.annot-b37,10000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
GenomeWideSNP_6.na33.annot-b37,10000,TRUE,0.523026315789474,315,112,105,532,290,0.656274664561957,0.811760063141279
