array,MAF,imputed,mean.info,SNP.Ref.Only,SNP.Ref.Samp,SNP.Samp.Only,TOTAL,Retained.After.Filt,Typed.hg.Conc,Imputed.hg.Conc
NA,0.01,TRUE,0.411747587607923,1758,182,29,1969,994,0.485003946329913,0.822809786898185
NA,0.01,TRUE,0.412335195530726,1758,182,29,1969,997,0.485003946329913,0.823204419889503
NA,0.01,TRUE,0.419828847130523,1758,182,29,1969,1030,0.497237569060773,0.850828729281768
NA,0.01,TRUE,0.419828847130523,1758,182,29,1969,1030,0.497237569060773,0.850828729281768
NA,0.01,TRUE,0.419903504316912,1758,182,29,1969,1026,0.497237569060773,0.85240726124704
NA,0.01,TRUE,0.414585576434738,1758,182,29,1969,1010,0.406077348066298,0.849644830307814
NA,0.01,TRUE,0.403118962887646,1762,178,27,1967,957,0.393843725335438,0.857142857142857
NA,0.01,TRUE,0.554794221996959,1618,322,33,1973,1361,0.592344119968429,0.948303078137332
NA,0.01,TRUE,0.542831643002028,1621,319,32,1972,1325,0.592344119968429,0.951460142067877
NA,0.01,TRUE,0.529870050761421,1646,294,30,1970,1297,0.474743488555643,0.9344909234412
NA,0.01,TRUE,0.552874303091738,1622,318,33,1973,1360,0.527624309392265,0.953038674033149
NA,0.01,TRUE,0.229501541623844,1829,111,6,1946,524,0.0497237569060773,0.534333070244672
NA,0.01,TRUE,0.209635662898253,1834,106,6,1946,459,0.0497237569060773,0.493685872138911
NA,0.01,TRUE,0.190654320987654,1844,96,4,1944,418,0.0497237569060773,0.490923441199684
NA,0.01,TRUE,0.180693059125964,1846,94,5,1945,381,0.0497237569060773,0.488161010260458
NA,0.01,TRUE,0.180632904884319,1846,94,5,1945,379,0.0497237569060773,0.488555643251776
NA,0.01,TRUE,0.405132716049383,1790,150,4,1944,979,0.524072612470402,0.982636148382005
NA,0.01,TRUE,0.37554376930999,1821,119,2,1942,896,0.389108129439621,0.948303078137332
NA,0.01,TRUE,0.375297116374871,1821,119,2,1942,898,0.389108129439621,0.949092344119968
NA,0.01,TRUE,0.375778063851699,1821,119,2,1942,901,0.389108129439621,0.94869771112865
NA,0.01,TRUE,0.121968057702215,1917,23,1,1941,256,0.125887924230466,0.530386740331492
NA,0.01,TRUE,0.121958784131891,1917,23,1,1941,256,0.125887924230466,0.53078137332281
NA,0.01,TRUE,0.121968057702215,1917,23,1,1941,256,0.125887924230466,0.530386740331492
NA,0.01,TRUE,0.122026790314271,1917,23,1,1941,257,0.125887924230466,0.53078137332281
NA,0.01,TRUE,0.333952086553323,1857,83,1,1941,801,0.36266771902131,0.915153906866614
NA,0.01,TRUE,0.375763252702007,1822,118,3,1943,900,0.389108129439621,0.949092344119968
NA,0.01,TRUE,0.333952086553323,1857,83,1,1941,801,0.36266771902131,0.915153906866614
NA,0.01,TRUE,0.333546110252447,1857,83,1,1941,803,0.366614048934491,0.916732438831886
NA,0.01,TRUE,0.333546110252447,1857,83,1,1941,803,0.366614048934491,0.916732438831886
NA,0.01,TRUE,0.46237750385208,1740,200,7,1947,1149,0.358326756116811,0.937253354380426
NA,0.01,TRUE,0.46237750385208,1740,200,7,1947,1149,0.358326756116811,0.937253354380426
NA,0.01,TRUE,0.450872624550591,1755,185,7,1947,1117,0.358326756116811,0.942383583267561
NA,0.01,TRUE,0.373029820051414,1792,148,5,1945,890,0.329518547750592,0.888713496448303
NA,0.01,TRUE,0.451055983564458,1755,185,7,1947,1121,0.358326756116811,0.941988950276243
NA,0.01,TRUE,0.462850539291217,1740,200,7,1947,1153,0.358326756116811,0.940015785319653
NA,0.01,TRUE,0.452020544427324,1755,185,7,1947,1118,0.358326756116811,0.942778216258879
NA,0.01,TRUE,0.169496136012365,1910,30,1,1941,392,0.0449881610102605,0.670876085240726
NA,0.01,TRUE,0.373013367609255,1792,148,5,1945,892,0.329518547750592,0.888318863456985
NA,0.01,TRUE,0.420724935732648,1767,173,5,1945,1023,0.366219415943173,0.934096290449882
NA,0.01,TRUE,0.48383726899384,1720,220,8,1948,1197,0.388713496448303,0.94869771112865
NA,0.01,TRUE,0.484472792607803,1720,220,8,1948,1199,0.388713496448303,0.949092344119968
NA,0.01,TRUE,0.484472792607803,1720,220,8,1948,1199,0.388713496448303,0.949092344119968
NA,0.01,TRUE,0.428625064201335,1763,177,7,1947,1045,0.335043409629045,0.92423046566693
NA,0.01,TRUE,0.457712891628146,1739,201,7,1947,1118,0.380820836621942,0.945146014206788
NA,0.01,TRUE,0.572955465587045,1583,357,36,1976,1408,0.623125493291239,0.958168902920284
NA,0.01,TRUE,0.575037955465587,1589,351,36,1976,1412,0.635753749013418,0.959352801894238
NA,0.01,TRUE,0.529935598377282,1630,310,32,1972,1279,0.558011049723757,0.922257300710339
NA,0.01,TRUE,0.561180020283976,1600,340,32,1972,1379,0.554853985793212,0.964483030781373
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,TRUE,0.428372236503856,1775,165,5,1945,1045,0.207576953433307,0.873322809786898
NA,0.01,TRUE,0.428324935732648,1775,165,5,1945,1041,0.207576953433307,0.873717442778216
NA,0.01,TRUE,0.42731121399177,1775,165,4,1944,1033,0.213496448303078,0.910418310970797
NA,0.01,TRUE,0.402422622107969,1787,153,5,1945,985,0.213496448303078,0.905288082083662
NA,0.01,TRUE,0.00463711340206186,1939,1,0,1940,12,0.959747434885556,0.959747434885556
NA,0.01,TRUE,0.00463711340206186,1939,1,0,1940,12,0.959747434885556,0.959747434885556
NA,0.01,TRUE,0.628973697028738,1455,485,113,2053,1574,0.683109707971586,0.976322020520916
NA,0.01,TRUE,0.422869035532995,1751,189,30,1970,1030,0.497237569060773,0.849644830307814
NA,0.01,TRUE,0.41962874555612,1757,183,29,1969,1025,0.497237569060773,0.849250197316496
NA,0.01,TRUE,0.411827323514474,1758,182,29,1969,998,0.485003946329913,0.823204419889503
NA,0.01,TRUE,0.402628368073208,1763,177,27,1967,957,0.393843725335438,0.857142857142857
NA,0.01,TRUE,0.562165230613279,1603,337,33,1973,1388,0.642067876874507,0.951854775059195
NA,0.01,TRUE,0.562360364926508,1603,337,33,1973,1390,0.642067876874507,0.952644041041831
NA,0.01,TRUE,0.562360364926508,1603,337,33,1973,1390,0.642067876874507,0.952644041041831
NA,0.01,TRUE,0.554942249240122,1607,333,34,1974,1365,0.630228887134964,0.938831886345698
NA,0.01,TRUE,0.55509726443769,1607,333,34,1974,1366,0.630228887134964,0.944356748224151
NA,0.01,TRUE,0.55509726443769,1607,333,34,1974,1366,0.630228887134964,0.944356748224151
NA,0.01,TRUE,0.531291370558376,1625,315,30,1970,1291,0.560378847671665,0.920678768745067
NA,0.01,TRUE,0.543683409436834,1620,320,31,1971,1330,0.560378847671665,0.925414364640884
NA,0.01,TRUE,0.557385707045109,1610,330,33,1973,1378,0.539068666140489,0.940410418310971
NA,0.01,TRUE,0.322259392691714,1816,124,3,1943,765,0.616022099447514,0.91594317284925
NA,0.01,TRUE,0.323442614513639,1816,124,3,1943,768,0.616022099447514,0.91594317284925
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,TRUE,0.507078760162602,1652,288,28,1968,1221,0.557616416732439,0.922257300710339
NA,0.01,TRUE,0.506502032520325,1652,288,28,1968,1225,0.557616416732439,0.922257300710339
NA,0.01,TRUE,0.519110320284698,1648,292,27,1967,1283,0.4672454617206,0.916732438831886
NA,0.01,TRUE,0.547676127724278,1617,323,33,1973,1332,0.539068666140489,0.940805051302289
NA,0.01,TRUE,0.54750886974151,1617,323,33,1973,1334,0.539068666140489,0.938831886345698
NA,0.01,TRUE,0.55509726443769,1607,333,34,1974,1366,0.630228887134964,0.944356748224151
NA,0.01,TRUE,0.570070379746835,1593,347,35,1975,1408,0.642067876874507,0.952644041041831
NA,0.01,TRUE,0.343119855967078,1824,116,4,1944,831,0.369771112865036,0.878453038674033
NA,0.01,TRUE,0.738323304680038,1169,771,154,2094,1798,0.867403314917127,0.995659037095501
NA,0.01,TRUE,0.342643518518519,1825,115,4,1944,830,0.369771112865036,0.877663772691397
NA,0.01,TRUE,0.342522119341564,1825,115,4,1944,831,0.369771112865036,0.879242304656669
NA,0.01,TRUE,0.342259259259259,1825,115,4,1944,836,0.369771112865036,0.880820836621942
NA,0.01,TRUE,0.696480908651522,1297,643,129,2069,1693,0.794001578531965,0.983425414364641
NA,0.01,TRUE,0.342970679012346,1824,116,4,1944,832,0.369771112865036,0.880031570639305
NA,0.01,TRUE,0.344863683127572,1820,120,4,1944,815,0.588397790055249,0.943567482241515
NA,0.01,TRUE,0.344863683127572,1820,120,4,1944,815,0.588397790055249,0.943567482241515
NA,0.01,TRUE,0.355641645244216,1814,126,5,1945,849,0.588397790055249,0.947119179163378
NA,0.01,TRUE,0.419406297613002,1757,183,29,1969,1024,0.497237569060773,0.848855564325178
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.01,TRUE,0.442813730439172,1764,176,41,1981,1159,0.622730860299921,0.960536700868193
