"SampleID"	"Range"	"Haplogroup"	"Rank"	"Quality"
"HG00375_HG00375"	"1-16569"	"J1c2n1"	"1"	"0.7629"
"HG00376_HG00376"	"1-16569"	"U5b1b1a"	"1"	"0.7136"
"HG00378_HG00378"	"1-16569"	"H1a2"	"1"	"0.6355"
"HG00379_HG00379"	"1-16569"	"U5b1b1a"	"1"	"0.7136"
"HG00380_HG00380"	"1-16569"	"H1a8a"	"1"	"0.6649"
"HG00381_HG00381"	"1-16569"	"H1a2"	"1"	"0.6355"
"HG00382_HG00382"	"1-16569"	"H1h1"	"1"	"0.5706"
"HG00383_HG00383"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00384_HG00384"	"1-16569"	"U5b1b1a"	"1"	"0.7136"
"HG00403_HG00403"	"1-16569"	"M7b1a1d"	"1"	"0.7070"
"HG00404_HG00404"	"1-16569"	"B5b2c1"	"1"	"0.6571"
"HG00406_HG00406"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00407_HG00407"	"1-16569"	"R9c1b1"	"1"	"0.6252"
"HG00409_HG00409"	"1-16569"	"F1a"	"1"	"0.6203"
"HG00410_HG00410"	"1-16569"	"M7c1c"	"1"	"0.6845"
"HG00419_HG00419"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00421_HG00421"	"1-16569"	"D4a7"	"1"	"0.6844"
"HG00422_HG00422"	"1-16569"	"N9a8"	"1"	"0.5284"
"HG00428_HG00428"	"1-16569"	"C4a1a2a"	"1"	"0.7119"
"HG00436_HG00436"	"1-16569"	"Z4a1a"	"1"	"0.6661"
"HG00437_HG00437"	"1-16569"	"F1e1"	"1"	"0.6222"
"HG00442_HG00442"	"1-16569"	"F1e3"	"1"	"0.6553"
"HG00443_HG00443"	"1-16569"	"M8a2a"	"1"	"0.5826"
"HG00445_HG00445"	"1-16569"	"R9c1b1"	"1"	"0.5862"
"HG00446_HG00446"	"1-16569"	"H2a2a1g"	"1"	"0.5125"
"HG00448_HG00448"	"1-16569"	"M7b1a1e2"	"1"	"0.7458"
"HG00449_HG00449"	"1-16569"	"H2a2a1g"	"1"	"0.5133"
"HG00451_HG00451"	"1-16569"	"A14"	"1"	"0.5215"
"HG00452_HG00452"	"1-16569"	"H2a2a1g"	"1"	"0.5158"
"HG00457_HG00457"	"1-16569"	"M33c"	"1"	"0.6244"
"HG00458_HG00458"	"1-16569"	"B5a1c1a"	"1"	"0.5576"
"HG00463_HG00463"	"1-16569"	"M20"	"1"	"0.7110"
"HG00464_HG00464"	"1-16569"	"F1a1c"	"1"	"0.6524"
"HG00472_HG00472"	"1-16569"	"F1c1a1b"	"1"	"0.7068"
"HG00473_HG00473"	"1-16569"	"D6a1a"	"1"	"0.7012"
"HG00475_HG00475"	"1-16569"	"D5a2a1b"	"1"	"0.7350"
"HG00476_HG00476"	"1-16569"	"Z4a"	"1"	"0.5883"
"HG00478_HG00478"	"1-16569"	"D4b2b4"	"1"	"0.6529"
"HG00479_HG00479"	"1-16569"	"N9a1"	"1"	"0.5861"
"HG00500_HG00500"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00501_HG00501"	"1-16569"	"M7b1a1a3"	"1"	"0.7186"
"HG00513_HG00513"	"1-16569"	"R11b1a"	"1"	"0.5935"
"HG00524_HG00524"	"1-16569"	"M7b1a1a3"	"1"	"0.7186"
"HG00525_HG00525"	"1-16569"	"M7b1a1"	"1"	"0.6201"
"HG00530_HG00530"	"1-16569"	"F1d"	"1"	"0.6082"
"HG00531_HG00531"	"1-16569"	"N9a4b1"	"1"	"0.6556"
"HG00533_HG00533"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00534_HG00534"	"1-16569"	"R9c1a"	"1"	"0.7396"
"HG00536_HG00536"	"1-16569"	"H2a2a1g"	"1"	"0.5118"
"HG00537_HG00537"	"1-16569"	"B4a4"	"1"	"0.5412"
"HG00542_HG00542"	"1-16569"	"B5a1c1a"	"1"	"0.6476"
"HG00543_HG00543"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00551_HG00551"	"1-16569"	"A2z"	"1"	"0.6633"
"HG00553_HG00553"	"1-16569"	"A2"	"1"	"0.5961"
"HG00554_HG00554"	"1-16569"	"L1b1a3"	"1"	"0.7911"
"HG00556_HG00556"	"1-16569"	"N9a11"	"1"	"0.5733"
"HG00557_HG00557"	"1-16569"	"A5b1"	"1"	"0.5705"
"HG00559_HG00559"	"1-16569"	"M10a1b"	"1"	"0.6169"
"HG00560_HG00560"	"1-16569"	"F1a1"	"1"	"0.5784"
"HG00565_HG00565"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00566_HG00566"	"1-16569"	"A"	"1"	"0.5407"
"HG00580_HG00580"	"1-16569"	"D5b1b"	"1"	"0.7119"
"HG00581_HG00581"	"1-16569"	"D4j15"	"1"	"0.5257"
"HG00583_HG00583"	"1-16569"	"D4a8"	"1"	"0.7183"
"HG00584_HG00584"	"1-16569"	"N9a3"	"1"	"0.5035"
"HG00589_HG00589"	"1-16569"	"F1a1"	"1"	"0.6282"
"HG00590_HG00590"	"1-16569"	"C7a1"	"1"	"0.6399"
"HG00592_HG00592"	"1-16569"	"N9a1"	"1"	"0.6509"
"HG00593_HG00593"	"1-16569"	"M7b1a1d1"	"1"	"0.7202"
"HG00595_HG00595"	"1-16569"	"D5a2a+16092"	"1"	"0.7181"
"HG00596_HG00596"	"1-16569"	"B4c1a1"	"1"	"0.5228"
"HG00598_HG00598"	"1-16569"	"G2a'c"	"1"	"0.5813"
"HG00599_HG00599"	"1-16569"	"B4a1c4"	"1"	"0.5618"
"HG00607_HG00607"	"1-16569"	"M8a2c"	"1"	"0.6841"
"HG00608_HG00608"	"1-16569"	"B4a1c5"	"1"	"0.5847"
"HG00610_HG00610"	"1-16569"	"B5b1"	"1"	"0.5588"
"HG00611_HG00611"	"1-16569"	"M7c1a1a"	"1"	"0.6608"
"HG00613_HG00613"	"1-16569"	"D4a3b2"	"1"	"0.7372"
"HG00614_HG00614"	"1-16569"	"Z3"	"1"	"0.5785"
"HG00619_HG00619"	"1-16569"	"D4a3b2"	"1"	"0.7316"
"HG00620_HG00620"	"1-16569"	"N9a10"	"1"	"0.5342"
"HG00622_HG00622"	"1-16569"	"G2a'c"	"1"	"0.5813"
"HG00623_HG00623"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00625_HG00625"	"1-16569"	"D4b2b7"	"1"	"0.6853"
"HG00626_HG00626"	"1-16569"	"M12a1a1"	"1"	"0.6485"
"HG00628_HG00628"	"1-16569"	"D5a2a1+@16172"	"1"	"0.6820"
"HG00629_HG00629"	"1-16569"	"D4g2a1"	"1"	"0.6344"
"HG00631_HG00631"	"1-16569"	"B4g2"	"1"	"0.5845"
"HG00632_HG00632"	"1-16569"	"F1a1"	"1"	"0.6578"
"HG00634_HG00634"	"1-16569"	"A18"	"1"	"0.5535"
"HG00635_HG00635"	"1-16569"	"D4j15"	"1"	"0.5257"
"HG00637_HG00637"	"1-16569"	"A2k1a"	"1"	"0.7131"
"HG00638_HG00638"	"1-16569"	"A2"	"1"	"0.5082"
"HG00640_HG00640"	"1-16569"	"B2b3a"	"1"	"0.6335"
"HG00641_HG00641"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG00650_HG00650"	"1-16569"	"M7b1a1f"	"1"	"0.6406"
"HG00651_HG00651"	"1-16569"	"D1m"	"1"	"0.5848"
"HG00653_HG00653"	"1-16569"	"N8"	"1"	"0.5069"
"HG00654_HG00654"	"1-16569"	"H2a2a1g"	"1"	"0.5191"
"HG00656_HG00656"	"1-16569"	"H2a2a1g"	"1"	"0.5098"
"HG00657_HG00657"	"1-16569"	"D5b3"	"1"	"0.7044"
"HG00662_HG00662"	"1-16569"	"D4b1b"	"1"	"0.6479"
"HG00663_HG00663"	"1-16569"	"R9b1a3"	"1"	"0.6268"
"HG00671_HG00671"	"1-16569"	"D4i3"	"1"	"0.5670"
"HG00672_HG00672"	"1-16569"	"F1d"	"1"	"0.6095"
"HG00674_HG00674"	"1-16569"	"F4a1a"	"1"	"0.7059"
"HG00675_HG00675"	"1-16569"	"F2a1"	"1"	"0.6786"
"HG00683_HG00683"	"1-16569"	"M71a1a"	"1"	"0.5998"
"HG00684_HG00684"	"1-16569"	"D5a2a1b"	"1"	"0.6455"
"HG00689_HG00689"	"1-16569"	"M7b1a1"	"1"	"0.6569"
"HG00690_HG00690"	"1-16569"	"B5b2b"	"1"	"0.6755"
"HG00692_HG00692"	"1-16569"	"M7b1a1"	"1"	"0.7295"
"HG00693_HG00693"	"1-16569"	"D4b2b2"	"1"	"0.6356"
"HG00698_HG00698"	"1-16569"	"D4e1a3"	"1"	"0.7144"
"HG00699_HG00699"	"1-16569"	"D4a7"	"1"	"0.6844"
"HG00701_HG00701"	"1-16569"	"M7c1c"	"1"	"0.6777"
"HG00702_HG00702"	"1-16569"	"D5b3"	"1"	"0.7044"
"HG00704_HG00704"	"1-16569"	"B4c1b2c2"	"1"	"0.5766"
"HG00705_HG00705"	"1-16569"	"F1a1'4"	"1"	"0.6633"
"HG00707_HG00707"	"1-16569"	"F1g"	"1"	"0.6385"
"HG00708_HG00708"	"1-16569"	"H2a2a1g"	"1"	"0.5129"
"HG00717_HG00717"	"1-16569"	"F2g"	"1"	"0.6099"
"HG00728_HG00728"	"1-16569"	"F1a3b"	"1"	"0.6906"
"HG00729_HG00729"	"1-16569"	"H2a2a1"	"1"	"0.5000"
"HG00731_HG00731"	"1-16569"	"A2z"	"1"	"0.7337"
"HG00732_HG00732"	"1-16569"	"A2"	"1"	"0.5961"
"HG00733_HG00733"	"1-16569"	"A2"	"1"	"0.5961"
"HG00734_HG00734"	"1-16569"	"C1b2"	"1"	"0.7339"
"HG00736_HG00736"	"1-16569"	"A2z"	"1"	"0.6951"
"HG00737_HG00737"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG00739_HG00739"	"1-16569"	"L3d1b1"	"1"	"0.6324"
"HG00740_HG00740"	"1-16569"	"L1b1a7a"	"1"	"0.7855"
"HG00742_HG00742"	"1-16569"	"C1b2"	"1"	"0.7380"
"HG00743_HG00743"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG00759_HG00759"	"1-16569"	"M7c2b"	"1"	"0.7602"
"HG00766_HG00766"	"1-16569"	"D4b2b"	"1"	"0.6365"
"HG00844_HG00844"	"1-16569"	"C7a2"	"1"	"0.7130"
"HG00851_HG00851"	"1-16569"	"D4b2b"	"1"	"0.6365"
"HG00864_HG00864"	"1-16569"	"C7a1"	"1"	"0.6446"
"HG00867_HG00867"	"1-16569"	"F1a1c"	"1"	"0.6381"
"HG00879_HG00879"	"1-16569"	"B5a1a"	"1"	"0.5663"
"HG00881_HG00881"	"1-16569"	"D4b2b"	"1"	"0.6365"
"HG00956_HG00956"	"1-16569"	"F1a1a"	"1"	"0.6774"
"HG00978_HG00978"	"1-16569"	"R9b1a2b"	"1"	"0.5625"
"HG00982_HG00982"	"1-16569"	"B4c2c"	"1"	"0.6554"
"HG01028_HG01028"	"1-16569"	"M7b1a1a3"	"1"	"0.6985"
"HG01029_HG01029"	"1-16569"	"M7b1a1c"	"1"	"0.6937"
"HG01031_HG01031"	"1-16569"	"B4c2c"	"1"	"0.6082"
"HG01046_HG01046"	"1-16569"	"B5a1a"	"1"	"0.5663"
"HG01047_HG01047"	"1-16569"	"A2am"	"1"	"0.7167"
"HG01048_HG01048"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG01049_HG01049"	"1-16569"	"L0a1b1a1"	"1"	"0.8302"
"HG01051_HG01051"	"1-16569"	"K1a4a1h"	"1"	"0.7211"
"HG01052_HG01052"	"1-16569"	"J2a1a1"	"1"	"0.7547"
"HG01054_HG01054"	"1-16569"	"A2"	"1"	"0.5961"
"HG01055_HG01055"	"1-16569"	"U5b2b3a"	"1"	"0.7184"
"HG01058_HG01058"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG01060_HG01060"	"1-16569"	"A2k1a"	"1"	"0.7131"
"HG01061_HG01061"	"1-16569"	"A2z"	"1"	"0.7337"
"HG01063_HG01063"	"1-16569"	"H2a2a1h"	"1"	"0.5423"
"HG01064_HG01064"	"1-16569"	"A2k1a"	"1"	"0.7131"
"HG01066_HG01066"	"1-16569"	"C1c"	"1"	"0.5983"
"HG01067_HG01067"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG01069_HG01069"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG01070_HG01070"	"1-16569"	"C1b4"	"1"	"0.7474"
"HG01072_HG01072"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG01073_HG01073"	"1-16569"	"L3e1e2"	"1"	"0.6587"
"HG01075_HG01075"	"1-16569"	"J1c2e"	"1"	"0.6907"
"HG01077_HG01077"	"1-16569"	"A2"	"1"	"0.5961"
"HG01079_HG01079"	"1-16569"	"B2b3a"	"1"	"0.6381"
"HG01080_HG01080"	"1-16569"	"L1c3b1a"	"1"	"0.8186"
"HG01082_HG01082"	"1-16569"	"A2k1a"	"1"	"0.6812"
"HG01083_HG01083"	"1-16569"	"A2z"	"1"	"0.7337"
"HG01085_HG01085"	"1-16569"	"A2k"	"1"	"0.5629"
"HG01086_HG01086"	"1-16569"	"C1b4"	"1"	"0.7444"
"HG01088_HG01088"	"1-16569"	"B2b3a"	"1"	"0.6381"
"HG01089_HG01089"	"1-16569"	"C1b4"	"1"	"0.7444"
"HG01092_HG01092"	"1-16569"	"C1b2"	"1"	"0.7314"
"HG01094_HG01094"	"1-16569"	"U2e1a1"	"1"	"0.7589"
"HG01095_HG01095"	"1-16569"	"L3e1e2"	"1"	"0.6672"
"HG01097_HG01097"	"1-16569"	"A2k1a"	"1"	"0.6496"
"HG01098_HG01098"	"1-16569"	"J1b1a"	"1"	"0.7218"
"HG01101_HG01101"	"1-16569"	"C1b4"	"1"	"0.7474"
"HG01102_HG01102"	"1-16569"	"C1b2"	"1"	"0.7502"
"HG01104_HG01104"	"1-16569"	"A2k1a"	"1"	"0.6496"
"HG01105_HG01105"	"1-16569"	"A2k"	"1"	"0.5629"
"HG01107_HG01107"	"1-16569"	"A2k1a"	"1"	"0.7131"
